=== RaccoonStealer ===
Ground-truth 함수 수 (malware.json): 6

 Diff | Precision |  Recall |      F1 |  RemovedCnt | Excluded Functions
   77 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   78 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   79 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   80 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   81 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   82 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   83 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   84 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   85 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   86 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   87 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   88 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   89 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   90 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   91 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   92 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   93 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   94 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   95 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
